"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86c41tmb1","5CG8417QQG","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c41tr8r","5CG8417M2L","[hp elitebook 745 g5]","Przyjęcie","[Uszkodzona]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c41trnd","5CG8414MC8","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c41tv66","5CG8417JVX","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c41tyz4","5CG8417LMW","[hp elitebook 745 g5]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 2700U","","16","256","","[Bez wad]","","","","[2025.05.23 SISO NL 4265]",""
"86c41tzv4","5CG8414Q7N","[hp elitebook 745 g5]","Serwis","","","","","","","","","","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c41u031","5CG8414XCJ","[hp elitebook 745 g5]","Serwis","","","","","","","","","","[Nie włącza się]","pogięty
","","[2025.05.23 SISO NL 4265]",""
"86c425nha","R90YYS0F","[lenovo yoga x390]","Przyjęcie","[Francuska]","","i7","8665U","","16","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","[Hasło Bios]","","","[2025.06.14 - siso]",""
"86c425pmq","R90Y60LA","[lenovo yoga x390]","Przyjęcie","[Francuska]","","i7","8665U","","16","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","[Spód X, Hasło Bios]","","","[2025.06.14 - siso]",""
"86c425q4b","R90Y6RYG","[lenovo yoga x390]","Przyjęcie","[Francuska]","","i7","8365U","","16","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","[Spód X, Hasło Bios]","","","[2025.06.14 - siso]",""
"86c425yay","5CD0305KFV","[hp zbook 17 g6]","Przyjęcie","[Francuska]","","i5","9400H","NVIDIA QUADRO T1000","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","","Brak prawej zaślepki
","","[2025.06.14 - siso]",""
"86c4266c2","5CD0305KG9","[hp zbook 17 g6]","Przyjęcie","[Francuska]","","i5","9400H","NVIDIA QUADRO T1000","16","256","1920 x 1080","[Bez wad]","","Brak lewej zaślepki
","","[2025.06.14 - siso]",""
"86c427umx","pf2ag1h8","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","BRAK","","[Zwykłe ryski / otarcia]","[Spód X, Palmrest]","","","[2025.06.14 - siso]",""
"86c427wq6","pf2a7lf4","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","","100% ok
","","[2025.06.14 - siso]",""
"86c4284md","pf2afcwh","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.06.14 - siso]",""
"86c428h8z","pf2beej1","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","[Klapa ma otarcia]","i5","8365U","","16","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c428urn","pf2ahj2v","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Ramka Matrycy]","","","[2025.06.14 - siso]",""
"86c4295n7","pf2bea7j","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c429rd3","pf2ag3mz","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c429ut0","pf2be612","[lenovo thinkpad t490]","Przyjęcie","[Brak]","","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c429yzg","5CD9305KG2","[hp zbook 17 g6]","Przyjęcie","[Francuska]","","i5","9400H","NVIDIA QUADRO T1000","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.06.14 - siso]",""
"86c42aura","5CD0305KF8","[hp zbook 17 g6]","Przyjęcie","[Francuska]","","i5","9400H","NVIDIA QUADRO T1000","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","","","","[2025.06.14 - siso]",""
"86c42b4rh","5CD0305KH4","[hp zbook 17 g6]","Przyjęcie","[Francuska]","","i5","9400H","NVIDIA QUADRO T1000","16","256","1920 x 1080","[Mikro otarcia]","","Brak lewej zaślepki  
","","[2025.06.14 - siso]",""
"86c42b9p4","PF2B52RA","[lenovo l490]","Przyjęcie","","","","","","","","","","","","","[2025.06.13 - TES FRANCJA]",""
"86c42bfxy","pf2be3rl","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c42bgyh","pf2afxl4","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c42bhy1","5CD0305KH5","[hp zbook 17 g6]","Przyjęcie","[Francuska]","","i5","9400H","INTEL","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Palmrest]","Brak lewej zaślepki    
","","[2025.06.14 - siso]",""
"86c42bmbv","5cg95052wb","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c42bt09","5cg95052vv","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c42bt3c","5cg95052w9","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Bez wad]","","","","[2025.05.23 SISO NL 4265]",""
"86c42btet","5cg95052tf","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c42bu97","5CD0305KDZ","[hp zbook 17 g6]","Przyjęcie","[Francuska]","","i5","9400H","NVIDIA QUADRO T1000","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","","Brak obu zaślepek
","","[2025.06.14 - siso]",""
"86c42bw86","5cg95052t4","[hp elitebook 745 g6]","Przyjęcie","[Uszkodzona]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c42bwfj","5cg95052x7","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c42bwym","5cg95052xz","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c42bzd7","5cg95052z3","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c42c35u","5cg95052sj","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c42c3nf","5cg95052wx","[hp elitebook 745 g6]","Przyjęcie","[QWERTY PL]","","AMD","Ryzen 7 Pro 3700U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2025.05.23 SISO NL 4265]",""
"86c42c6jp","pf2begp8","[lenovo thinkpad t490]","Przyjęcie","[]","","i5","8365U","","32","256","","[Wielkie poświaty]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c42c8qt","9x919y2","[dell latitude 7400]","Serwis","[QWERTY PL]","","","","","","","","","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c42c976","88vkzy2","[dell latitude 7400]","Serwis","[Uszkodzona]","","i5","8265U","","8","BRAK","","[Dotyk, Bez wad]","[Bateria brak, Touchpad, Hasło Bios]","PRZYCISK ZASILANIA - X
","","[2025.05.23 SISO NL 4265]",""
"86c42ddvt","DZDQ8Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c42dkc7","FK268Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Spód X, Klapa X, Palmrest, Nie włącza się]","Nie chce wejść do BIOSu
","","[2025.05.23 SISO NL 4265]",""
"86c42dngn","H96S9Y2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","BRAK","","[Dotyk, Zbita]","[Hasło Bios]","","","[2025.05.23 SISO NL 4265]",""
"86c42dyxj","GXHP8Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c42e154","H24P2Z2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c42e3yr","29GML13","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c42f0zb","PF27WEX6","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","","","","[2025.06.14 - siso]",""
"86c42f3fm","PF2AG5J1","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c42fwpw","PF2AF3EX","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","[Klapa ma otarcia]","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","","","","[2025.06.14 - siso]",""
"86c442hct","PF2BE1JP","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c442pbh","PF27MPBR","[lenovo thinkpad t490]","Przyjęcie","[Francuska]","[Klapa ma otarcia]","i5","8365U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c449nhq","PF2BECMZ","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c44bapg","PF0YU9QJ","[lenovo a475]","Przyjęcie","[Francuska]","","AMD","Pro A12-9800B R7","","8","256","","[Bez wad]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44bbwf","pf0y5z55","[lenovo a475]","Przyjęcie","[Francuska]","","AMD","Pro A12-9800B R7","","8","256","","[Bez wad]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44tarz","PW04HQ4N","[lenovo l14 gen 3]","Przyjęcie","[Francuska]","","AMD","Ryzen 3 Pro 5475U","","8","","","[Zwykłe ryski / otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44tcxk","PF39Y9Z9","[lenovo l14 gen 1]","Serwis","[Francuska]","","","","","","","","","[Spód X, Nie włącza się]","","","[2025.06.13 - TES FRANCJA]",""
"86c44tfrj","PW050DEV","[lenovo l14 gen 3]","Serwis","[Francuska]","","","","","","","","","[Spód X, Nie włącza się]","","","[2025.06.13 - TES FRANCJA]",""
"86c44tgqc","PW04NZV5","[lenovo l14 gen 3]","Przyjęcie","[Francuska]","","AMD","Ryzen 3 Pro 5475U","","8","","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44tmwf","PF2B6F3C","[lenovo l490]","Przyjęcie","[Francuska]","","i5","8365U","","8","","","[Mikro otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44tpe1","pf2b6w9k","[lenovo l490]","Przyjęcie","[Francuska]","","i5","8365U","","8","","","[Mikro otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44tpwu","PF2AXBXH","[lenovo l490]","Przyjęcie","[Francuska]","","i5","8365U","","8","","","[Bez wad]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44tucq","PF2AY71D","[lenovo l490]","Przyjęcie","[Francuska]","","i5","8365U","","8","","","[Zwykłe ryski / otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44tva3","PF2B69JZ","[lenovo l490]","Przyjęcie","[Francuska]","","i5","8365U","","8","","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.13 - TES FRANCJA]",""
"86c44tw4g","PF2B7WDR","[lenovo l490]","Przyjęcie","[Francuska]","","i5","8365U","","8","","","[Zwykłe ryski / otarcia]","[Włącznik]","","","[2025.06.13 - TES FRANCJA]",""
"86c44txng","PF2B7WDH","[lenovo l490]","Przyjęcie","[Francuska]","","i5","8365U","","8","","","[Zwykłe ryski / otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44tyd7","PF28TPD8","[lenovo l490]","Przyjęcie","[Francuska]","","i5","8365U","","8","","","[Bez wad]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44tzr5","PF28TRQ3","[lenovo l490]","Przyjęcie","[Francuska]","","i5","8365U","","8","","","[Bez wad]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44u32t","DVSGL13","[dell latitude 5400]","Przyjęcie","[Francuska]","","i5","8350U","","8","","1366 x 768","[Zwykłe ryski / otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44u5bx","6fpb633","[dell latitude 5400]","Przyjęcie","[Francuska]","","i5","8350U","","8","","1366 x 768","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Touchpad]","","","[2025.06.13 - TES FRANCJA]",""
"86c44u5nq","gbvkp13","[dell latitude 5400]","Przyjęcie","[Francuska]","","i5","8350U","","8","","1366 x 768","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2025.06.13 - TES FRANCJA]",""
"86c44u5v7","83v8633","[dell latitude 5400]","Przyjęcie","[Francuska]","","i5","8350U","","8","","1366 x 768","[Mikro otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44udan","pf3eh300","[lenovo p15s gen 2]","Przyjęcie","[Francuska]","","i7","1185G7","","16","","","[Mikro otarcia]","[Spód X]","","","[2025.06.13 - TES FRANCJA]",""
"86c44udv0","pf1kkuu9","[lenovo thinkpad x1 tablet gen 3]","Przyjęcie","","","","","","","","","","","dotyk - x
","","[2025.06.13 - TES FRANCJA]",""
"86c44uh6x","PF1KKBMD","[lenovo thinkpad x1 tablet gen 3]","Przyjęcie","","","","","","","","","[Dotyk]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44uhhh","PF13PPFG","[lenovo thinkpad x1 tablet gen 3]","Przyjęcie","","","","","","","","","[]","","dotyk -x 
","","[2025.06.13 - TES FRANCJA]",""
"86c44v68a","PW0BB1NT","[lenovo l14 gen 4]","Przyjęcie","[Francuska]","","AMD","Ryzen 3 Pro 5475U","","8","","","[Bez wad]","","","","[2025.06.13 - TES FRANCJA]",""
"86c44vr61","97048y2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","BRAK","","[Dotyk]","[Hasło Bios]","","","[2025.05.23 SISO NL 4265]",""
"86c44vrjz","6wjmyy2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c44vtya","43620z2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[]","LINIA, WIĘCEJ NIE WYSWIETLA
","","[2025.05.23 SISO NL 4265]",""
"86c44vyz8","h6w48y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c44vzur","GPMR8Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c44w3dj","j4c58y2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","500","1920 x 1080","[]","[]","PASY
","","[2025.05.23 SISO NL 4265]",""
"86c44w5dc","934p2z2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c44wb8k","g1dg2z2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak]","","","[2025.05.23 SISO NL 4265]",""
"86c44ynu9","J0GP8Y2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Dotyk, Zwykłe poświatki]","[Spód X]","","","[2025.05.23 SISO NL 4265]",""
"86c4506f6","JTRP8Y2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","BRAK","","[Dotyk, Zbita]","[Bateria X]","","","[2025.05.23 SISO NL 4265]",""
"86c451n7m","661L1Z2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia]","[]","podś slaba
","","[2025.05.23 SISO NL 4265]",""
"86c45dra5","HP158Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c45f0nm","86FNL13","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c45f0rt","8ljh9y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c45f13z","h9yw8y2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak, Hasło Bios]","","","[2025.05.23 SISO NL 4265]",""
"86c45f1kg","2265YY2","[dell latitude 7400 2in1]","Przyjęcie","[Uszkodzona]","","i5","8265U","","8","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","","","","[2025.05.23 SISO NL 4265]",""
"86c45f20k","829Q8Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c45f3r7","BQ238Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c45f4av","BG268Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Dotyk]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c45f56f","BQ8Q8Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[Zbita]","[Spód X]","połamany
","","[2025.05.23 SISO NL 4265]",""
"86c45h88j","76DG2Z2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","256","","[Zwykłe ryski / otarcia, Dotyk]","","","","[2025.05.23 SISO NL 4265]",""
"86c45hfjm","HFYN2Z2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c45hfw9","6SJH9Y2","[dell latitude 7400 2in1]","Serwis","[QWERTY PL]","","","","","","","","[]","[Nie włącza się]","","","[2025.05.23 SISO NL 4265]",""
"86c45hjf0","7m2s8y2","[dell latitude 7400 2in1]","Przyjęcie","[QWERTY PL]","","i5","8265U","","8","BRAK","","[Zwykłe ryski / otarcia, Dotyk]","[Bateria brak]","","","[2025.05.23 SISO NL 4265]",""
"86c466kvy","PC0M8JLU","[lenovo thinkpad t470s]","","","","","","","","","","","","","","[2025.06.13 - TES FRANCJA]",""
"86c467uz8","pc0m8fur","[lenovo thinkpad t470s]","Przyjęcie","[Francuska]","[Ok]","i5","7300U","","8","","","[Zwykłe ryski / otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c468gfd","pc0m6mb9","[lenovo thinkpad t470s]","Przyjęcie","[Francuska]","[Ok]","i5","7300U","","8","","","[Zwykłe ryski / otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c468req","pc0m8fay","[lenovo thinkpad t470s]","Przyjęcie","[Francuska]","[Ok]","i5","7300U","","8","","","[Zwykłe ryski / otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c4692nb","pc0m9lam","[lenovo thinkpad t470s]","Przyjęcie","[Francuska]","[Ok]","i5","7300U","","8","","","[Zwykłe ryski / otarcia]","","","","[2025.06.13 - TES FRANCJA]",""
"86c46d87b","6H8TMT2","[dell latitude 5300]","Przyjęcie","","","","","","","","","","","","","[2025.06.13 - TES FRANCJA]",""
"86c46dfr3","pf3hnemq","[lenovo l14 gen 1]","Przyjęcie","","","","","","","","","","","","","[2025.06.13 - TES FRANCJA]",""
"86c46dgbz","pf37axmw","[lenovo l14 gen 1]","Przyjęcie","","","","","","","","","","","","","[2025.06.13 - TES FRANCJA]",""
"86c46dgjn","pf3hpstj","[lenovo l14 gen 1]","Przyjęcie","","","","","","","","","","","","","[2025.06.13 - TES FRANCJA]",""
"86c46dkyu","pf2kcekb","[lenovo l14 gen 1]","Przyjęcie","[Francuska]","","AMD","Ryzen 3 Pro 4450U","","8","","","[Zwykłe ryski / otarcia]","[]","","","[2025.06.13 - TES FRANCJA]",""
"86c46du7v","pf39z9sm","[lenovo l14 gen 1]","Przyjęcie","[Francuska]","","AMD","Ryzen 3 Pro 4450U","","8","","","[Zwykłe ryski / otarcia]","[]","","","[2025.06.13 - TES FRANCJA]",""
"86c46dugy","pf39186z","[lenovo l14 gen 1]","Przyjęcie","[Francuska]","","AMD","Ryzen 3 Pro 4450U","","8","","","[Bez wad]","[]","","","[2025.06.13 - TES FRANCJA]",""
"86c46dxeq","pf38dj6p","[lenovo l14 gen 1]","Przyjęcie","[Francuska]","","AMD","Ryzen 3 Pro 4450U","","8","","","[Bez wad]","[]","","","[2025.06.13 - TES FRANCJA]",""
"86c46dyed","PF39N83H","[lenovo l14 gen 1]","Przyjęcie","[Francuska]","","AMD","Ryzen 3 Pro 4450U","","8","","","[Bez wad]","[]","","","[2025.06.13 - TES FRANCJA]",""
"86c46f3f4","PF2BE3RR","[lenovo thinkpad t490]","Przyjęcie","[Niemiecka]","","i5","8365U","","32","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2025.06.14 - siso]",""
"86c47mt7a","PF1YCPVG","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","","","","[Mikro otarcia]","[Spód X, Bateria brak]","","3","[2025.06.14 - siso]",""
"86c47mtcq","PF1DX94A","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[]","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Klapa X, Palmrest]","","3","[2025.06.14 - siso]",""
"86c47mxbq","PF1Y9DCD","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2025.06.14 - siso]",""
"86c47n7pu","PF1YD2KF","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","[Klapa ma otarcia]","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","3","[2025.06.14 - siso]",""
"86c47paua","PF1K5J2Z","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","[Klapa ma otarcia]","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Bateria brak, Palmrest]","","2","[2025.06.14 - siso]",""
"86c47q82w","PF1DBNYH","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Bateria brak]","","3","[2025.06.14 - siso]",""
"86c47upv2","PF1Y9FPR","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","8","256","","[Mikro otarcia]","[Bateria brak, Klapa X]","","3","[2025.06.14 - siso]",""
"86c47v3hq","PF1DWZL9","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Bateria brak, Klapa X, Palmrest]","","3","[2025.06.14 - siso]",""
"86c47v6zg","PF1K3DQ6","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","8","BRAK","","[Mikro otarcia]","[Bateria brak, Palmrest]","","3","[2025.06.14 - siso]",""
"86c47x0w4","PF1Y9TVB","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Bateria brak, Palmrest]","","3","[2025.06.14 - siso]",""
"86c47xhrv","PF1YAETJ","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","16","256","","[Zwykłe ryski / otarcia]","[Bateria brak, Klapa X, Palmrest]","","3","[2025.06.14 - siso]",""
"86c47yb0j","PF1KDNKN","[lenovo thinkpad t480]","Przyjęcie","[Brak]","","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","3","[2025.06.14 - siso]",""
"86c48g0vw","PF1DX8DC","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","[Klapa ma otarcia, Pęknięcie / Uszczerbek]","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Bateria brak, Palmrest]","","3","[2025.06.14 - siso]",""
"86c48g33j","PF1Y9QWH","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","[Klapa ma otarcia]","i5","8350U","","8","","","[Zwykłe ryski / otarcia]","[]","","3","[2025.06.14 - siso]",""
"86c48gdun","PF1YD2GS","[lenovo thinkpad t480]","Przyjęcie","[Francuska]","","i5","8350U","","8","BRAK","","[Zwykłe ryski / otarcia]","[Klapa X]","","3","[2025.06.14 - siso]",""
"86c48hd47","PF1DD212","[lenovo thinkpad t480]","Przyjęcie","[Brak]","[Klapa ma otarcia]","i5","8350U","","8","256","","[Zwykłe ryski / otarcia]","[Bateria brak, Klapa X, Palmrest]","","3","[2025.06.14 - siso]",""
